날짜시간,항공사,가격
2025-02-17 00:00:00-16:20,제주항공,"166,800"
2025-02-17 00:00:00-17:55,제주항공,"166,800"
2025-02-17 00:00:00-06:30,진에어,"174,100"
2025-02-17 00:00:00-07:55,진에어,"174,100"
2025-02-17 00:00:00-15:20,제주항공,"195,000"
2025-02-17 00:00:00-16:55,아시아나항공,"229,100"
2025-02-17 00:00:00-06:50,아시아나항공,"229,100"
2025-02-17 00:00:00-08:10,아시아나항공,"229,100"
2025-02-18 00:00:00-16:20,제주항공,"132,400"
2025-02-18 00:00:00-17:55,진에어,"136,600"
2025-02-18 00:00:00-17:20,제주항공,"140,700"
2025-02-18 00:00:00-18:45,제주항공,"154,500"
2025-02-18 00:00:00-15:20,진에어,"158,400"
2025-02-18 00:00:00-16:55,진에어,"158,400"
2025-02-18 00:00:00-06:30,제주항공,"168,300"
2025-02-18 00:00:00-07:55,아시아나항공,"229,100"
2025-02-18 00:00:00-06:50,아시아나항공,"229,100"
2025-02-18 00:00:00-08:10,아시아나항공,"229,100"
2025-02-19 00:00:00-16:20,제주항공,"129,400"
2025-02-19 00:00:00-17:55,진에어,"133,800"
2025-02-19 00:00:00-17:20,제주항공,"138,100"
2025-02-19 00:00:00-18:45,제주항공,"152,500"
2025-02-19 00:00:00-15:20,진에어,"156,800"
2025-02-19 00:00:00-16:55,진에어,"156,800"
2025-02-19 00:00:00-06:30,제주항공,"166,800"
2025-02-19 00:00:00-07:55,아시아나항공,"229,100"
2025-02-19 00:00:00-06:50,아시아나항공,"229,100"
2025-02-19 00:00:00-08:10,아시아나항공,"229,100"
2025-02-20 00:00:00-16:20,제주항공,"140,700"
2025-02-20 00:00:00-17:55,진에어,"147,700"
2025-02-20 00:00:00-17:20,제주항공,"168,300"
2025-02-20 00:00:00-18:45,제주항공,"168,300"
2025-02-20 00:00:00-06:30,진에어,"174,500"
2025-02-20 00:00:00-07:55,진에어,"174,500"
2025-02-20 00:00:00-15:20,제주항공,"183,000"
2025-02-20 00:00:00-16:55,아시아나항공,"229,100"
2025-02-20 00:00:00-06:50,아시아나항공,"229,100"
2025-02-20 00:00:00-08:10,아시아나항공,"229,100"
2025-02-21 00:00:00-16:20,제주항공,"168,300"
2025-02-21 00:00:00-17:55,진에어,"174,500"
2025-02-21 00:00:00-17:20,제주항공,"183,000"
2025-02-21 00:00:00-18:45,제주항공,"196,800"
2025-02-21 00:00:00-15:20,진에어,"206,500"
2025-02-21 00:00:00-16:55,진에어,"206,500"
2025-02-21 00:00:00-06:30,제주항공,"210,300"
2025-02-21 00:00:00-07:55,아시아나항공,"229,100"
2025-02-21 00:00:00-06:50,아시아나항공,"229,100"
2025-02-21 00:00:00-08:10,아시아나항공,"229,100"
2025-02-22 00:00:00-16:20,제주항공,"168,300"
2025-02-22 00:00:00-17:55,진에어,"174,500"
2025-02-22 00:00:00-17:20,제주항공,"183,000"
2025-02-22 00:00:00-18:45,제주항공,"196,800"
2025-02-22 00:00:00-15:20,진에어,"206,500"
2025-02-22 00:00:00-16:55,진에어,"206,500"
2025-02-22 00:00:00-06:30,제주항공,"210,300"
2025-02-22 00:00:00-07:55,아시아나항공,"229,100"
2025-02-22 00:00:00-06:50,아시아나항공,"229,100"
2025-02-22 00:00:00-08:10,아시아나항공,"229,100"
2025-02-23 00:00:00-16:20,제주항공,"154,500"
2025-02-23 00:00:00-17:55,제주항공,"168,300"
2025-02-23 00:00:00-06:30,제주항공,"168,300"
2025-02-23 00:00:00-07:55,진에어,"174,500"
2025-02-23 00:00:00-15:20,진에어,"174,500"
2025-02-23 00:00:00-16:55,제주항공,"196,800"
2025-02-23 00:00:00-06:50,아시아나항공,"229,100"
2025-02-23 00:00:00-08:10,아시아나항공,"229,100"
2025-02-23 00:00:00-12:00,아시아나항공,"229,100"
2025-02-23 00:00:00-13:20,대한항공,"230,700"
2025-02-24 00:00:00-16:20,제주항공,"154,500"
2025-02-24 00:00:00-17:55,제주항공,"168,300"
2025-02-24 00:00:00-06:30,제주항공,"168,300"
2025-02-24 00:00:00-07:55,진에어,"174,500"
2025-02-24 00:00:00-15:20,진에어,"174,500"
2025-02-24 00:00:00-16:55,제주항공,"196,800"
2025-02-24 00:00:00-06:50,아시아나항공,"229,100"
2025-02-24 00:00:00-08:10,아시아나항공,"229,100"
2025-02-24 00:00:00-12:00,아시아나항공,"229,100"
2025-02-24 00:00:00-13:20,대한항공,"230,700"
2025-02-25 00:00:00-16:20,제주항공,"132,400"
2025-02-25 00:00:00-17:55,진에어,"136,600"
2025-02-25 00:00:00-17:20,제주항공,"140,700"
2025-02-25 00:00:00-18:45,제주항공,"154,500"
2025-02-25 00:00:00-15:20,진에어,"158,400"
2025-02-25 00:00:00-16:55,진에어,"158,400"
2025-02-25 00:00:00-06:30,제주항공,"168,300"
2025-02-25 00:00:00-07:55,아시아나항공,"229,100"
2025-02-25 00:00:00-06:50,아시아나항공,"229,100"
2025-02-25 00:00:00-08:10,아시아나항공,"229,100"
2025-02-27 00:00:00-16:20,제주항공,"138,100"
2025-02-27 00:00:00-17:55,진에어,"145,300"
2025-02-27 00:00:00-17:20,제주항공,"166,800"
2025-02-27 00:00:00-18:45,제주항공,"166,800"
2025-02-27 00:00:00-06:30,진에어,"174,100"
2025-02-27 00:00:00-07:55,진에어,"174,100"
2025-02-27 00:00:00-15:20,제주항공,"181,400"
2025-02-27 00:00:00-16:55,아시아나항공,"229,100"
2025-02-27 00:00:00-06:50,아시아나항공,"229,100"
2025-02-27 00:00:00-08:10,아시아나항공,"229,100"
2025-02-28 00:00:00-06:30,제주항공,"247,400"
2025-02-28 00:00:00-07:55,제주항공,"247,400"
2025-02-28 00:00:00-10:35,제주항공,"247,400"
2025-02-28 00:00:00-12:00,제주항공,"247,400"
2025-02-28 00:00:00-15:20,에어서울,"250,600"
2025-02-28 00:00:00-16:55,에어서울,"250,600"
2025-02-28 00:00:00-16:20,대한항공,"252,200"
2025-02-28 00:00:00-17:55,대한항공,"255,300"
2025-02-28 00:00:00-08:10,아시아나항공,"266,100"
2025-02-28 00:00:00-09:30,아시아나항공,"266,100"
2025-03-01 00:00:00-18:20,아시아나항공,"245,100"
2025-03-01 00:00:00-19:40,제주항공,"249,200"
2025-03-01 00:00:00-06:30,제주항공,"249,200"
2025-03-01 00:00:00-07:55,제주항공,"249,200"
2025-03-01 00:00:00-10:35,제주항공,"249,200"
2025-03-01 00:00:00-12:00,대한항공,"262,400"
2025-03-01 00:00:00-15:20,아시아나항공,"266,100"
2025-03-01 00:00:00-16:55,아시아나항공,"266,100"
2025-03-01 00:00:00-16:20,대한항공,"267,900"
2025-03-01 00:00:00-17:55,대한항공,"267,900"
2025-03-02 00:00:00-06:30,제주항공,"124,100"
2025-03-02 00:00:00-07:55,제주항공,"124,100"
2025-03-02 00:00:00-15:20,제주항공,"132,400"
2025-03-02 00:00:00-16:55,제주항공,"132,400"
2025-03-02 00:00:00-10:35,아시아나항공,"177,400"
2025-03-02 00:00:00-12:00,아시아나항공,"177,400"
2025-03-02 00:00:00-16:20,아시아나항공,"177,400"
2025-03-02 00:00:00-17:55,대한항공,"214,100"
2025-03-02 00:00:00-12:40,대한항공,"214,100"
2025-03-02 00:00:00-14:00,대한항공,"214,100"
2025-03-03 00:00:00-15:20,제주항공,"124,100"
2025-03-03 00:00:00-16:55,제주항공,"124,100"
2025-03-03 00:00:00-16:20,제주항공,"132,400"
2025-03-03 00:00:00-17:55,제주항공,"132,400"
2025-03-03 00:00:00-06:30,아시아나항공,"177,400"
2025-03-03 00:00:00-07:55,아시아나항공,"177,400"
2025-03-03 00:00:00-10:35,아시아나항공,"177,400"
2025-03-03 00:00:00-12:00,대한항공,"214,100"
2025-03-03 00:00:00-12:40,대한항공,"214,100"
2025-03-03 00:00:00-14:00,대한항공,"214,100"
2025-03-04 00:00:00-15:20,제주항공,"115,800"
2025-03-04 00:00:00-16:55,제주항공,"115,800"
2025-03-04 00:00:00-16:20,제주항공,"124,100"
2025-03-04 00:00:00-17:55,제주항공,"124,100"
2025-03-04 00:00:00-06:30,아시아나항공,"177,400"
2025-03-04 00:00:00-07:55,아시아나항공,"177,400"
2025-03-04 00:00:00-10:35,아시아나항공,"177,400"
2025-03-04 00:00:00-12:00,대한항공,"214,100"
2025-03-04 00:00:00-12:40,대한항공,"214,100"
2025-03-04 00:00:00-14:00,대한항공,"214,100"
2025-03-05 00:00:00-15:20,제주항공,"115,800"
2025-03-05 00:00:00-16:55,제주항공,"115,800"
2025-03-05 00:00:00-16:20,제주항공,"124,100"
2025-03-05 00:00:00-17:55,제주항공,"124,100"
2025-03-05 00:00:00-06:30,진에어,"125,600"
2025-03-05 00:00:00-07:55,진에어,"136,600"
2025-03-05 00:00:00-10:35,진에어,"136,600"
2025-03-05 00:00:00-12:00,아시아나항공,"177,400"
2025-03-05 00:00:00-17:20,아시아나항공,"177,400"
2025-03-05 00:00:00-18:45,아시아나항공,"177,400"
2025-03-06 00:00:00-15:20,제주항공,"124,100"
2025-03-06 00:00:00-16:55,제주항공,"124,100"
2025-03-06 00:00:00-16:20,제주항공,"132,400"
2025-03-06 00:00:00-17:55,진에어,"136,600"
2025-03-06 00:00:00-06:30,진에어,"147,700"
2025-03-06 00:00:00-07:55,진에어,"147,700"
2025-03-06 00:00:00-17:20,제주항공,"154,500"
2025-03-06 00:00:00-18:45,아시아나항공,"177,400"
2025-03-06 00:00:00-06:50,아시아나항공,"177,400"
2025-03-06 00:00:00-08:10,아시아나항공,"177,400"
2025-03-07 00:00:00-15:20,제주항공,"132,400"
2025-03-07 00:00:00-16:55,제주항공,"132,400"
2025-03-07 00:00:00-16:20,제주항공,"154,500"
2025-03-07 00:00:00-17:55,제주항공,"168,300"
2025-03-07 00:00:00-06:30,진에어,"174,500"
2025-03-07 00:00:00-07:55,아시아나항공,"177,400"
2025-03-07 00:00:00-10:35,아시아나항공,"177,400"
2025-03-07 00:00:00-12:00,진에어,"206,500"
2025-03-07 00:00:00-17:20,진에어,"206,500"
2025-03-07 00:00:00-18:45,대한항공,"214,100"
2025-03-08 00:00:00-15:20,제주항공,"131,300"
2025-03-08 00:00:00-16:55,제주항공,"131,300"
2025-03-08 00:00:00-16:20,제주항공,"153,200"
2025-03-08 00:00:00-17:55,제주항공,"166,800"
2025-03-08 00:00:00-06:30,진에어,"174,500"
2025-03-08 00:00:00-07:55,아시아나항공,"177,400"
2025-03-08 00:00:00-10:35,아시아나항공,"177,400"
2025-03-08 00:00:00-12:00,아시아나항공,"177,400"
2025-03-08 00:00:00-17:20,진에어,"206,500"
2025-03-08 00:00:00-18:45,진에어,"206,500"
2025-03-09 00:00:00-06:30,제주항공,"124,100"
2025-03-09 00:00:00-07:55,제주항공,"124,100"
2025-03-09 00:00:00-15:20,제주항공,"132,400"
2025-03-09 00:00:00-16:55,제주항공,"132,400"
2025-03-09 00:00:00-10:35,진에어,"136,600"
2025-03-09 00:00:00-12:00,진에어,"147,700"
2025-03-09 00:00:00-16:20,진에어,"147,700"
2025-03-09 00:00:00-17:55,아시아나항공,"177,400"
2025-03-09 00:00:00-17:20,아시아나항공,"177,400"
2025-03-09 00:00:00-18:45,아시아나항공,"177,400"
2025-03-10 00:00:00-15:20,제주항공,"120,800"
2025-03-10 00:00:00-16:55,제주항공,"120,800"
2025-03-10 00:00:00-16:20,제주항공,"129,400"
2025-03-10 00:00:00-17:55,제주항공,"129,400"
2025-03-10 00:00:00-06:30,진에어,"133,800"
2025-03-10 00:00:00-07:55,진에어,"145,300"
2025-03-10 00:00:00-10:35,진에어,"145,300"
2025-03-10 00:00:00-12:00,아시아나항공,"177,200"
2025-03-10 00:00:00-17:20,아시아나항공,"177,200"
2025-03-10 00:00:00-18:45,아시아나항공,"177,200"
2025-03-11 00:00:00-15:20,제주항공,"115,800"
2025-03-11 00:00:00-16:55,제주항공,"115,800"
2025-03-11 00:00:00-16:20,제주항공,"124,100"
2025-03-11 00:00:00-17:55,제주항공,"124,100"
2025-03-11 00:00:00-06:30,진에어,"125,600"
2025-03-11 00:00:00-07:55,진에어,"136,600"
2025-03-11 00:00:00-10:35,진에어,"136,600"
2025-03-11 00:00:00-12:00,아시아나항공,"177,400"
2025-03-11 00:00:00-17:20,아시아나항공,"177,400"
2025-03-11 00:00:00-18:45,아시아나항공,"177,400"
2025-03-12 00:00:00-15:20,제주항공,"115,800"
2025-03-12 00:00:00-16:55,제주항공,"115,800"
2025-03-12 00:00:00-16:20,제주항공,"124,100"
2025-03-12 00:00:00-17:55,제주항공,"124,100"
2025-03-12 00:00:00-06:30,진에어,"125,600"
2025-03-12 00:00:00-07:55,진에어,"136,600"
2025-03-12 00:00:00-10:35,진에어,"136,600"
2025-03-12 00:00:00-12:00,아시아나항공,"177,400"
2025-03-12 00:00:00-17:20,아시아나항공,"177,400"
2025-03-12 00:00:00-18:45,아시아나항공,"177,400"
2025-03-13 00:00:00-15:20,제주항공,"120,800"
2025-03-13 00:00:00-16:55,제주항공,"120,800"
2025-03-13 00:00:00-16:20,제주항공,"129,400"
2025-03-13 00:00:00-17:55,진에어,"133,800"
2025-03-13 00:00:00-06:30,진에어,"145,300"
2025-03-13 00:00:00-07:55,진에어,"145,300"
2025-03-13 00:00:00-17:20,제주항공,"152,500"
2025-03-13 00:00:00-18:45,아시아나항공,"177,200"
2025-03-13 00:00:00-06:50,아시아나항공,"177,200"
2025-03-13 00:00:00-08:10,아시아나항공,"177,200"
2025-03-14 00:00:00-15:20,제주항공,"132,400"
2025-03-14 00:00:00-16:55,제주항공,"132,400"
2025-03-14 00:00:00-16:20,제주항공,"154,500"
2025-03-14 00:00:00-17:55,제주항공,"168,300"
2025-03-14 00:00:00-06:30,진에어,"174,500"
2025-03-14 00:00:00-07:55,아시아나항공,"177,400"
2025-03-14 00:00:00-10:35,아시아나항공,"177,400"
2025-03-14 00:00:00-12:00,아시아나항공,"177,400"
2025-03-14 00:00:00-17:20,진에어,"206,500"
2025-03-14 00:00:00-18:45,진에어,"206,500"
2025-03-15 00:00:00-15:20,제주항공,"132,400"
2025-03-15 00:00:00-16:55,제주항공,"132,400"
2025-03-15 00:00:00-16:20,제주항공,"154,500"
2025-03-15 00:00:00-17:55,제주항공,"168,300"
2025-03-15 00:00:00-06:30,진에어,"174,500"
2025-03-15 00:00:00-07:55,아시아나항공,"177,400"
2025-03-15 00:00:00-10:35,아시아나항공,"177,400"
2025-03-15 00:00:00-12:00,아시아나항공,"177,400"
2025-03-15 00:00:00-17:20,진에어,"206,500"
2025-03-15 00:00:00-18:45,진에어,"206,500"
2025-03-16 00:00:00-06:30,제주항공,"124,100"
2025-03-16 00:00:00-07:55,제주항공,"124,100"
2025-03-16 00:00:00-15:20,제주항공,"132,400"
2025-03-16 00:00:00-16:55,제주항공,"132,400"
2025-03-16 00:00:00-10:35,진에어,"136,600"
2025-03-16 00:00:00-12:00,진에어,"147,700"
2025-03-16 00:00:00-16:20,진에어,"147,700"
2025-03-16 00:00:00-17:55,아시아나항공,"177,400"
2025-03-16 00:00:00-17:20,아시아나항공,"177,400"
2025-03-16 00:00:00-18:45,아시아나항공,"177,400"
2025-03-18 00:00:00-15:20,제주항공,"115,800"
2025-03-18 00:00:00-16:55,제주항공,"115,800"
2025-03-18 00:00:00-16:20,제주항공,"124,100"
2025-03-18 00:00:00-17:55,제주항공,"124,100"
2025-03-18 00:00:00-06:30,진에어,"125,600"
2025-03-18 00:00:00-07:55,진에어,"136,600"
2025-03-18 00:00:00-10:35,진에어,"136,600"
2025-03-18 00:00:00-12:00,아시아나항공,"177,400"
2025-03-18 00:00:00-17:20,아시아나항공,"177,400"
2025-03-18 00:00:00-18:45,아시아나항공,"177,400"
2025-03-19 00:00:00-15:20,제주항공,"115,800"
2025-03-19 00:00:00-16:55,제주항공,"115,800"
2025-03-19 00:00:00-16:20,제주항공,"124,100"
2025-03-19 00:00:00-17:55,제주항공,"124,100"
2025-03-19 00:00:00-06:30,진에어,"125,600"
2025-03-19 00:00:00-07:55,진에어,"136,600"
2025-03-19 00:00:00-10:35,진에어,"136,600"
2025-03-19 00:00:00-12:00,아시아나항공,"177,400"
2025-03-19 00:00:00-17:20,아시아나항공,"177,400"
2025-03-19 00:00:00-18:45,아시아나항공,"177,400"
2025-03-20 00:00:00-15:20,제주항공,"132,400"
2025-03-20 00:00:00-16:55,제주항공,"132,400"
2025-03-20 00:00:00-16:20,진에어,"136,600"
2025-03-20 00:00:00-17:55,진에어,"147,700"
2025-03-20 00:00:00-17:20,진에어,"147,700"
2025-03-20 00:00:00-18:45,제주항공,"154,500"
2025-03-20 00:00:00-06:50,제주항공,"168,300"
2025-03-20 00:00:00-08:10,아시아나항공,"186,300"
2025-03-20 00:00:00-12:00,아시아나항공,"186,300"
2025-03-20 00:00:00-13:20,아시아나항공,"186,300"
2025-03-21 00:00:00-16:20,제주항공,"154,500"
2025-03-21 00:00:00-17:55,제주항공,"168,300"
2025-03-21 00:00:00-15:20,진에어,"174,500"
2025-03-21 00:00:00-16:55,제주항공,"183,000"
2025-03-21 00:00:00-17:20,아시아나항공,"186,300"
2025-03-21 00:00:00-18:45,아시아나항공,"186,300"
2025-03-21 00:00:00-06:30,아시아나항공,"186,300"
2025-03-21 00:00:00-07:55,제주항공,"196,800"
2025-03-21 00:00:00-12:40,진에어,"206,500"
2025-03-21 00:00:00-14:00,진에어,"206,500"
2025-03-22 00:00:00-16:20,제주항공,"154,500"
2025-03-22 00:00:00-17:55,제주항공,"168,300"
2025-03-22 00:00:00-15:20,제주항공,"183,000"
2025-03-22 00:00:00-16:55,아시아나항공,"186,300"
2025-03-22 00:00:00-06:30,아시아나항공,"186,300"
2025-03-22 00:00:00-07:55,아시아나항공,"186,300"
2025-03-22 00:00:00-12:40,제주항공,"196,800"
2025-03-22 00:00:00-14:00,진에어,"206,500"
2025-03-22 00:00:00-18:20,진에어,"206,500"
2025-03-22 00:00:00-19:40,대한항공,"225,100"
2025-03-23 00:00:00-06:30,제주항공,"140,700"
2025-03-23 00:00:00-07:55,제주항공,"140,700"
2025-03-23 00:00:00-15:20,제주항공,"140,700"
2025-03-23 00:00:00-16:55,진에어,"147,700"
2025-03-23 00:00:00-16:20,진에어,"147,700"
2025-03-23 00:00:00-17:55,제주항공,"168,300"
2025-03-23 00:00:00-06:50,아시아나항공,"186,300"
2025-03-23 00:00:00-08:10,아시아나항공,"186,300"
2025-03-23 00:00:00-12:00,아시아나항공,"186,300"
2025-03-23 00:00:00-13:20,대한항공,"225,100"
2025-03-24 00:00:00-15:20,제주항공,"132,400"
2025-03-24 00:00:00-16:55,제주항공,"132,400"
2025-03-24 00:00:00-16:20,진에어,"136,600"
2025-03-24 00:00:00-17:55,제주항공,"140,700"
2025-03-24 00:00:00-17:20,진에어,"147,700"
2025-03-24 00:00:00-18:45,진에어,"147,700"
2025-03-24 00:00:00-06:30,제주항공,"154,500"
2025-03-24 00:00:00-07:55,아시아나항공,"186,300"
2025-03-24 00:00:00-06:50,아시아나항공,"186,300"
2025-03-24 00:00:00-08:10,아시아나항공,"186,300"
2025-03-25 00:00:00-15:20,제주항공,"124,100"
2025-03-25 00:00:00-16:55,제주항공,"124,100"
2025-03-25 00:00:00-16:20,진에어,"125,600"
2025-03-25 00:00:00-17:55,제주항공,"132,400"
2025-03-25 00:00:00-17:20,진에어,"136,600"
2025-03-25 00:00:00-18:45,진에어,"136,600"
2025-03-25 00:00:00-06:30,제주항공,"140,700"
2025-03-25 00:00:00-07:55,아시아나항공,"186,300"
2025-03-25 00:00:00-06:50,아시아나항공,"186,300"
2025-03-25 00:00:00-08:10,아시아나항공,"186,300"
2025-03-26 00:00:00-15:20,제주항공,"124,100"
2025-03-26 00:00:00-16:55,제주항공,"124,100"
2025-03-26 00:00:00-16:20,진에어,"125,600"
2025-03-26 00:00:00-17:55,제주항공,"132,400"
2025-03-26 00:00:00-17:20,진에어,"136,600"
2025-03-26 00:00:00-18:45,진에어,"136,600"
2025-03-26 00:00:00-06:30,제주항공,"140,700"
2025-03-26 00:00:00-07:55,아시아나항공,"186,300"
2025-03-26 00:00:00-06:50,아시아나항공,"186,300"
2025-03-26 00:00:00-08:10,아시아나항공,"186,300"
2025-03-27 00:00:00-15:20,제주항공,"132,400"
2025-03-27 00:00:00-16:55,제주항공,"132,400"
2025-03-27 00:00:00-16:20,진에어,"136,600"
2025-03-27 00:00:00-17:55,진에어,"147,700"
2025-03-27 00:00:00-17:20,진에어,"147,700"
2025-03-27 00:00:00-18:45,제주항공,"154,500"
2025-03-27 00:00:00-06:50,제주항공,"168,300"
2025-03-27 00:00:00-08:10,아시아나항공,"186,300"
2025-03-27 00:00:00-12:00,아시아나항공,"186,300"
2025-03-27 00:00:00-13:20,아시아나항공,"186,300"
2025-03-28 00:00:00-16:20,제주항공,"154,500"
2025-03-28 00:00:00-17:55,제주항공,"168,300"
2025-03-28 00:00:00-15:20,진에어,"174,500"
2025-03-28 00:00:00-16:55,제주항공,"183,000"
2025-03-28 00:00:00-17:20,아시아나항공,"186,300"
2025-03-28 00:00:00-18:45,아시아나항공,"186,300"
2025-03-28 00:00:00-06:30,아시아나항공,"186,300"
2025-03-28 00:00:00-07:55,제주항공,"196,800"
2025-03-28 00:00:00-12:40,진에어,"206,500"
2025-03-28 00:00:00-14:00,진에어,"206,500"
2025-03-29 00:00:00-16:20,제주항공,"154,500"
2025-03-29 00:00:00-17:55,제주항공,"168,300"
2025-03-29 00:00:00-15:20,진에어,"174,500"
2025-03-29 00:00:00-16:55,제주항공,"183,000"
2025-03-29 00:00:00-17:20,아시아나항공,"186,300"
2025-03-29 00:00:00-18:45,아시아나항공,"186,300"
2025-03-29 00:00:00-06:30,아시아나항공,"186,300"
2025-03-29 00:00:00-07:55,제주항공,"196,800"
2025-03-29 00:00:00-12:40,진에어,"206,500"
2025-03-29 00:00:00-14:00,진에어,"206,500"
2025-03-30 00:00:00-12:40,아시아나항공,"186,300"
2025-03-30 00:00:00-14:00,아시아나항공,"186,300"
2025-03-30 00:00:00-18:20,아시아나항공,"186,300"
2025-03-30 00:00:00-19:40,대한항공,"225,100"
2025-03-30 00:00:00-08:55,대한항공,"225,100"
2025-03-30 00:00:00-10:30,대한항공,"225,100"
2025-03-30 00:00:00-08:00,대한항공,"252,600"
2025-03-30 00:00:00-09:25,대한항공,"252,600"
2025-03-30 00:00:00-18:35,대한항공,"252,600"
2025-03-30 00:00:00-20:00,대한항공,"256,100"
2025-03-31 00:00:00-12:40,아시아나항공,"186,300"
2025-03-31 00:00:00-14:00,아시아나항공,"186,300"
2025-03-31 00:00:00-18:20,아시아나항공,"186,300"
2025-03-31 00:00:00-19:40,대한항공,"225,100"
2025-03-31 00:00:00-08:55,대한항공,"225,100"
2025-03-31 00:00:00-10:30,대한항공,"225,100"
2025-03-31 00:00:00-08:00,대한항공,"252,600"
2025-03-31 00:00:00-09:25,대한항공,"252,600"
2025-03-31 00:00:00-18:35,대한항공,"252,600"
2025-03-31 00:00:00-20:00,대한항공,"256,100"
2025-04-01 00:00:00-12:40,아시아나항공,"223,700"
2025-04-01 00:00:00-14:00,아시아나항공,"223,700"
2025-04-01 00:00:00-18:20,아시아나항공,"223,700"
2025-04-01 00:00:00-19:40,대한항공,"225,100"
2025-04-01 00:00:00-08:55,대한항공,"225,100"
2025-04-01 00:00:00-10:30,대한항공,"225,100"
2025-04-01 00:00:00-08:00,대한항공,"252,600"
2025-04-01 00:00:00-09:25,대한항공,"252,600"
2025-04-01 00:00:00-18:35,대한항공,"252,600"
2025-04-01 00:00:00-20:00,대한항공,"256,100"
2025-04-02 00:00:00-12:40,아시아나항공,"223,700"
2025-04-02 00:00:00-14:00,아시아나항공,"223,700"
2025-04-02 00:00:00-18:20,아시아나항공,"223,700"
2025-04-02 00:00:00-19:40,대한항공,"225,100"
2025-04-02 00:00:00-08:55,대한항공,"225,100"
2025-04-02 00:00:00-10:30,대한항공,"225,100"
2025-04-02 00:00:00-08:00,대한항공,"252,600"
2025-04-02 00:00:00-09:25,대한항공,"252,600"
2025-04-02 00:00:00-18:35,대한항공,"252,600"
2025-04-02 00:00:00-20:00,대한항공,"256,100"
2025-04-03 00:00:00-12:40,아시아나항공,"223,700"
2025-04-03 00:00:00-14:00,아시아나항공,"223,700"
2025-04-03 00:00:00-18:20,아시아나항공,"223,700"
2025-04-03 00:00:00-19:40,대한항공,"225,100"
2025-04-03 00:00:00-08:55,대한항공,"225,100"
2025-04-03 00:00:00-10:30,대한항공,"225,100"
2025-04-03 00:00:00-08:00,대한항공,"252,600"
2025-04-03 00:00:00-09:25,대한항공,"252,600"
2025-04-03 00:00:00-18:35,대한항공,"256,100"
2025-04-03 00:00:00-20:00,대한항공,"256,100"
2025-04-04 00:00:00-12:40,아시아나항공,"223,700"
2025-04-04 00:00:00-14:00,아시아나항공,"223,700"
2025-04-04 00:00:00-18:20,아시아나항공,"223,700"
2025-04-04 00:00:00-19:40,대한항공,"225,100"
2025-04-04 00:00:00-08:55,대한항공,"225,100"
2025-04-04 00:00:00-10:30,대한항공,"225,100"
2025-04-04 00:00:00-08:00,대한항공,"256,100"
2025-04-04 00:00:00-09:25,대한항공,"256,100"
2025-04-04 00:00:00-18:35,대한항공,"256,100"
2025-04-04 00:00:00-20:00,대한항공,"269,300"
2025-04-06 00:00:00-12:40,아시아나항공,"213,000"
2025-04-06 00:00:00-14:00,아시아나항공,"213,000"
2025-04-06 00:00:00-18:20,아시아나항공,"213,000"
2025-04-06 00:00:00-19:40,대한항공,"214,100"
2025-04-06 00:00:00-08:55,대한항공,"214,100"
2025-04-06 00:00:00-10:30,대한항공,"214,100"
2025-04-06 00:00:00-08:00,대한항공,"252,600"
2025-04-06 00:00:00-09:25,대한항공,"252,600"
2025-04-06 00:00:00-18:35,대한항공,"252,600"
2025-04-06 00:00:00-20:00,대한항공,"252,600"
2025-04-07 00:00:00-12:40,아시아나항공,"213,000"
2025-04-07 00:00:00-14:00,아시아나항공,"213,000"
2025-04-07 00:00:00-18:20,아시아나항공,"213,000"
2025-04-07 00:00:00-19:40,대한항공,"214,100"
2025-04-07 00:00:00-08:55,대한항공,"214,100"
2025-04-07 00:00:00-10:30,대한항공,"214,100"
2025-04-07 00:00:00-08:00,대한항공,"252,600"
2025-04-07 00:00:00-09:25,대한항공,"252,600"
2025-04-07 00:00:00-18:35,대한항공,"252,600"
2025-04-07 00:00:00-20:00,대한항공,"252,600"
2025-04-08 00:00:00-12:40,아시아나항공,"213,000"
2025-04-08 00:00:00-14:00,아시아나항공,"213,000"
2025-04-08 00:00:00-18:20,아시아나항공,"213,000"
2025-04-08 00:00:00-19:40,대한항공,"214,100"
2025-04-08 00:00:00-08:55,대한항공,"214,100"
2025-04-08 00:00:00-10:30,대한항공,"214,100"
2025-04-08 00:00:00-08:00,대한항공,"252,600"
2025-04-08 00:00:00-09:25,대한항공,"252,600"
2025-04-08 00:00:00-18:35,대한항공,"252,600"
2025-04-08 00:00:00-20:00,대한항공,"252,600"
2025-04-09 00:00:00-12:40,아시아나항공,"213,000"
2025-04-09 00:00:00-14:00,아시아나항공,"213,000"
2025-04-09 00:00:00-18:20,아시아나항공,"213,000"
2025-04-09 00:00:00-19:40,대한항공,"214,100"
2025-04-09 00:00:00-08:55,대한항공,"214,100"
2025-04-09 00:00:00-10:30,대한항공,"214,100"
2025-04-09 00:00:00-08:00,대한항공,"252,600"
2025-04-09 00:00:00-09:25,대한항공,"252,600"
2025-04-09 00:00:00-18:35,대한항공,"252,600"
2025-04-09 00:00:00-20:00,대한항공,"252,600"
2025-04-10 00:00:00-12:40,아시아나항공,"213,000"
2025-04-10 00:00:00-14:00,아시아나항공,"213,000"
2025-04-10 00:00:00-18:20,아시아나항공,"213,000"
2025-04-10 00:00:00-19:40,대한항공,"214,100"
